param_feature_selector__feature_set,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc,model
basic,0.5342657342657343,0.9082370739240745,0.7219269102990032,0.5142857142857143,0.6696788581936316,0.15978393579048936,691,0.64,0.898876404494382,0.7142857142857143,0.5555555555555556,0.702179418583913,0.12668968384074794,730,LightGBM
cleaned,0.5342657342657343,0.8710406110009545,0.7073282210146767,0.5634920634920635,0.6690316574433572,0.13376724565465245,706,0.64,0.8539325842696629,0.7301587301587301,0.6296296296296297,0.7134302360145057,0.09004900550973031,664,LightGBM
cleaned+speed,0.5342657342657343,0.8710406110009545,0.7073282210146767,0.5634920634920635,0.6690316574433572,0.13376724565465245,706,0.64,0.8539325842696629,0.7301587301587301,0.6296296296296297,0.7134302360145057,0.09004900550973031,664,LightGBM
basic,0.5342657342657343,0.890880517000808,0.6669254658385093,0.5142857142857143,0.6515893578476915,0.15009378588314656,784,0.64,0.8764044943820225,0.6507936507936508,0.5555555555555556,0.6806884251828071,0.118861537390758,778,LightGBM
cleaned,0.5342657342657343,0.8545278666567453,0.7285714285714285,0.5390869293308318,0.664112989706185,0.1350042047710371,742,0.64,0.8314606741573034,0.746031746031746,0.5925925925925926,0.7025212531954105,0.09288669817027516,718,LightGBM
cleaned+speed,0.5342657342657343,0.8545278666567453,0.7285714285714285,0.5390869293308318,0.664112989706185,0.1350042047710371,742,0.64,0.8314606741573034,0.746031746031746,0.5925925925925926,0.7025212531954105,0.09288669817027516,718,LightGBM
basic,0.7285714285714286,0.8156715869868546,0.6372932330827068,0.5142857142857143,0.673955490731676,0.11169703582699224,652,0.76,0.7752808988764045,0.6190476190476191,0.5555555555555556,0.6774710183698949,0.09307856788112472,793,LightGBM
cleaned,0.6711018711018711,0.7806614970723216,0.746031746031746,0.5142857142857143,0.6780202071229132,0.10249103783402354,628,0.72,0.7303370786516854,0.746031746031746,0.5555555555555556,0.6879810950597467,0.07701564972598512,757,LightGBM
cleaned+speed,0.6711018711018711,0.7806614970723216,0.746031746031746,0.5142857142857143,0.6780202071229132,0.10249103783402354,628,0.72,0.7303370786516854,0.746031746031746,0.5555555555555556,0.6879810950597467,0.07701564972598512,757,LightGBM
basic,0.5342657342657343,0.8809617348943193,0.6974789915966386,0.5634920634920635,0.669049631062189,0.1369526078593579,700,0.64,0.898876404494382,0.746031746031746,0.6296296296296297,0.7286344450389395,0.10833167722630249,637,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7731092436974789,0.6121212121212122,0.7061363585212451,0.1435531805578795,445,0.64,0.9101123595505618,0.8095238095238095,0.7037037037037037,0.7658349681945188,0.10297986910185881,307,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7731092436974789,0.6121212121212122,0.7061363585212451,0.1435531805578795,445,0.64,0.9101123595505618,0.8095238095238095,0.7037037037037037,0.7658349681945188,0.10297986910185881,307,LightGBM
basic,0.5342657342657343,0.9325842696629213,0.7355623100303952,0.5634920634920635,0.6914760943627785,0.15903753966297896,565,0.64,0.9325842696629213,0.746031746031746,0.6296296296296297,0.7370614113310743,0.12172937230186522,544,LightGBM
cleaned,0.5342657342657343,0.9140378324562651,0.7461538461538462,0.587737843551797,0.6955488141069106,0.14826813348021445,502,0.64,0.9101123595505618,0.7777777777777778,0.6666666666666666,0.7486392009987515,0.10658870715028544,445,LightGBM
cleaned+speed,0.5342657342657343,0.9140378324562651,0.7461538461538462,0.587737843551797,0.6955488141069106,0.14826813348021445,502,0.64,0.9101123595505618,0.7777777777777778,0.6666666666666666,0.7486392009987515,0.10658870715028544,445,LightGBM
basic,0.5342657342657343,0.9082370739240745,0.7219269102990032,0.5142857142857143,0.6696788581936316,0.15978393579048936,691,0.64,0.898876404494382,0.7142857142857143,0.5555555555555556,0.702179418583913,0.12668968384074794,730,LightGBM
cleaned,0.5342657342657343,0.8710406110009545,0.7073282210146767,0.5634920634920635,0.6690316574433572,0.13376724565465245,706,0.64,0.8539325842696629,0.7301587301587301,0.6296296296296297,0.7134302360145057,0.09004900550973031,664,LightGBM
cleaned+speed,0.5342657342657343,0.8710406110009545,0.7073282210146767,0.5634920634920635,0.6690316574433572,0.13376724565465245,706,0.64,0.8539325842696629,0.7301587301587301,0.6296296296296297,0.7134302360145057,0.09004900550973031,664,LightGBM
basic,0.5342657342657343,0.890880517000808,0.6669254658385093,0.5142857142857143,0.6515893578476915,0.15009378588314656,784,0.64,0.8764044943820225,0.6507936507936508,0.5555555555555556,0.6806884251828071,0.118861537390758,778,LightGBM
cleaned,0.5342657342657343,0.8545278666567453,0.7285714285714285,0.5390869293308318,0.664112989706185,0.1350042047710371,742,0.64,0.8314606741573034,0.746031746031746,0.5925925925925926,0.7025212531954105,0.09288669817027516,718,LightGBM
cleaned+speed,0.5342657342657343,0.8545278666567453,0.7285714285714285,0.5390869293308318,0.664112989706185,0.1350042047710371,742,0.64,0.8314606741573034,0.746031746031746,0.5925925925925926,0.7025212531954105,0.09288669817027516,718,LightGBM
basic,0.7285714285714286,0.8156715869868546,0.6372932330827068,0.5142857142857143,0.673955490731676,0.11169703582699224,652,0.76,0.7752808988764045,0.6190476190476191,0.5555555555555556,0.6774710183698949,0.09307856788112472,793,LightGBM
cleaned,0.6711018711018711,0.7806614970723216,0.746031746031746,0.5142857142857143,0.6780202071229132,0.10249103783402354,628,0.72,0.7303370786516854,0.746031746031746,0.5555555555555556,0.6879810950597467,0.07701564972598512,757,LightGBM
cleaned+speed,0.6711018711018711,0.7806614970723216,0.746031746031746,0.5142857142857143,0.6780202071229132,0.10249103783402354,628,0.72,0.7303370786516854,0.746031746031746,0.5555555555555556,0.6879810950597467,0.07701564972598512,757,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7263224580297752,0.5634920634920635,0.6941512194469626,0.16615278145837117,529,0.64,0.9550561797752809,0.7142857142857143,0.6296296296296297,0.7347428809226563,0.13132160370732332,574,LightGBM
cleaned,0.5342657342657343,0.9525246220002775,0.7824399708949794,0.587737843551797,0.714242042678197,0.1656987696151021,388,0.64,0.9550561797752809,0.7936507936507936,0.6666666666666666,0.7638434100231852,0.12473102369753568,349,LightGBM
cleaned+speed,0.5342657342657343,0.9525246220002775,0.7824399708949794,0.587737843551797,0.714242042678197,0.1656987696151021,388,0.64,0.9550561797752809,0.7936507936507936,0.6666666666666666,0.7638434100231852,0.12473102369753568,349,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7577639751552795,0.5634920634920635,0.7176539830615265,0.14840821465691795,385,0.68,0.9438202247191011,0.746031746031746,0.6296296296296297,0.7498704000951193,0.11934297782890092,439,LightGBM
cleaned,0.6711018711018711,0.9423423497391142,0.7824399708949794,0.587737843551797,0.7459055088219404,0.13279193682378543,127,0.72,0.9438202247191011,0.7936507936507936,0.6666666666666666,0.7810344212591402,0.1042395972380366,115,LightGBM
cleaned+speed,0.6711018711018711,0.9423423497391142,0.7824399708949794,0.587737843551797,0.7459055088219404,0.13279193682378543,127,0.72,0.9438202247191011,0.7936507936507936,0.6666666666666666,0.7810344212591402,0.1042395972380366,115,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7129605088788763,0.5634920634920635,0.7064531164924257,0.1466384774685369,442,0.68,0.9438202247191011,0.6984126984126984,0.6296296296296297,0.7379656381903573,0.12148791277495535,535,LightGBM
cleaned,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
cleaned+speed,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
basic,0.6711018711018711,0.9550561797752809,0.6977443609022556,0.5634920634920635,0.7218486188178677,0.1437174421875903,379,0.72,0.9550561797752809,0.6825396825396826,0.6296296296296297,0.7468063729861483,0.12444593238126031,472,LightGBM
cleaned,0.6711018711018711,0.9231707634572971,0.7952800312350874,0.5634920634920635,0.7382611823215797,0.13462663212303047,241,0.72,0.9213483146067416,0.7936507936507936,0.6296296296296297,0.7661571844717913,0.10678300933176732,301,LightGBM
cleaned+speed,0.6711018711018711,0.9231707634572971,0.7952800312350874,0.5634920634920635,0.7382611823215797,0.13462663212303047,241,0.72,0.9213483146067416,0.7936507936507936,0.6296296296296297,0.7661571844717913,0.10678300933176732,301,LightGBM
basic,0.6711018711018711,0.9451219738980694,0.6977443609022556,0.5634920634920635,0.7193650673485648,0.13969553074922883,382,0.72,0.9438202247191011,0.6825396825396826,0.6296296296296297,0.7439973842221033,0.11975190439028681,508,LightGBM
cleaned,0.6711018711018711,0.9140378324562651,0.7952800312350874,0.5634920634920635,0.7359779495713217,0.1315126849744701,271,0.72,0.9101123595505618,0.7936507936507936,0.6296296296296297,0.7633481957077463,0.10273471688733499,355,LightGBM
cleaned+speed,0.6711018711018711,0.9140378324562651,0.7952800312350874,0.5634920634920635,0.7359779495713217,0.1315126849744701,271,0.72,0.9101123595505618,0.7936507936507936,0.6296296296296297,0.7633481957077463,0.10273471688733499,355,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7263224580297752,0.5634920634920635,0.6941512194469626,0.16615278145837117,529,0.64,0.9550561797752809,0.7142857142857143,0.6296296296296297,0.7347428809226563,0.13132160370732332,574,LightGBM
cleaned,0.5342657342657343,0.9525246220002775,0.7824399708949794,0.587737843551797,0.714242042678197,0.1656987696151021,388,0.64,0.9550561797752809,0.7936507936507936,0.6666666666666666,0.7638434100231852,0.12473102369753568,349,LightGBM
cleaned+speed,0.5342657342657343,0.9525246220002775,0.7824399708949794,0.587737843551797,0.714242042678197,0.1656987696151021,388,0.64,0.9550561797752809,0.7936507936507936,0.6666666666666666,0.7638434100231852,0.12473102369753568,349,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7577639751552795,0.5634920634920635,0.7176539830615265,0.14840821465691795,385,0.68,0.9438202247191011,0.746031746031746,0.6296296296296297,0.7498704000951193,0.11934297782890092,439,LightGBM
cleaned,0.6711018711018711,0.9423423497391142,0.7824399708949794,0.587737843551797,0.7459055088219404,0.13279193682378543,127,0.72,0.9438202247191011,0.7936507936507936,0.6666666666666666,0.7810344212591402,0.1042395972380366,115,LightGBM
cleaned+speed,0.6711018711018711,0.9423423497391142,0.7824399708949794,0.587737843551797,0.7459055088219404,0.13279193682378543,127,0.72,0.9438202247191011,0.7936507936507936,0.6666666666666666,0.7810344212591402,0.1042395972380366,115,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7129605088788763,0.5634920634920635,0.7064531164924257,0.1466384774685369,442,0.68,0.9438202247191011,0.6984126984126984,0.6296296296296297,0.7379656381903573,0.12148791277495535,535,LightGBM
cleaned,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
cleaned+speed,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
basic,0.6711018711018711,0.9550561797752809,0.6977443609022556,0.5634920634920635,0.7218486188178677,0.1437174421875903,379,0.72,0.9550561797752809,0.6825396825396826,0.6296296296296297,0.7468063729861483,0.12444593238126031,472,LightGBM
cleaned,0.6711018711018711,0.9231707634572971,0.7952800312350874,0.5634920634920635,0.7382611823215797,0.13462663212303047,241,0.72,0.9213483146067416,0.7936507936507936,0.6296296296296297,0.7661571844717913,0.10678300933176732,301,LightGBM
cleaned+speed,0.6711018711018711,0.9231707634572971,0.7952800312350874,0.5634920634920635,0.7382611823215797,0.13462663212303047,241,0.72,0.9213483146067416,0.7936507936507936,0.6296296296296297,0.7661571844717913,0.10678300933176732,301,LightGBM
basic,0.6711018711018711,0.9451219738980694,0.6977443609022556,0.5634920634920635,0.7193650673485648,0.13969553074922883,382,0.72,0.9438202247191011,0.6825396825396826,0.6296296296296297,0.7439973842221033,0.11975190439028681,508,LightGBM
cleaned,0.6711018711018711,0.9140378324562651,0.7952800312350874,0.5634920634920635,0.7359779495713217,0.1315126849744701,271,0.72,0.9101123595505618,0.7936507936507936,0.6296296296296297,0.7633481957077463,0.10273471688733499,355,LightGBM
cleaned+speed,0.6711018711018711,0.9140378324562651,0.7952800312350874,0.5634920634920635,0.7359779495713217,0.1315126849744701,271,0.72,0.9101123595505618,0.7936507936507936,0.6296296296296297,0.7633481957077463,0.10273471688733499,355,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7263224580297752,0.5634920634920635,0.6941512194469626,0.16615278145837117,529,0.64,0.9550561797752809,0.7142857142857143,0.6296296296296297,0.7347428809226563,0.13132160370732332,574,LightGBM
cleaned,0.5342657342657343,0.9525246220002775,0.7824399708949794,0.587737843551797,0.714242042678197,0.1656987696151021,388,0.64,0.9550561797752809,0.7936507936507936,0.6666666666666666,0.7638434100231852,0.12473102369753568,349,LightGBM
cleaned+speed,0.5342657342657343,0.9525246220002775,0.7824399708949794,0.587737843551797,0.714242042678197,0.1656987696151021,388,0.64,0.9550561797752809,0.7936507936507936,0.6666666666666666,0.7638434100231852,0.12473102369753568,349,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7577639751552795,0.5634920634920635,0.7176539830615265,0.14840821465691795,385,0.68,0.9438202247191011,0.746031746031746,0.6296296296296297,0.7498704000951193,0.11934297782890092,439,LightGBM
cleaned,0.6711018711018711,0.9423423497391142,0.7824399708949794,0.587737843551797,0.7459055088219404,0.13279193682378543,127,0.72,0.9438202247191011,0.7936507936507936,0.6666666666666666,0.7810344212591402,0.1042395972380366,115,LightGBM
cleaned+speed,0.6711018711018711,0.9423423497391142,0.7824399708949794,0.587737843551797,0.7459055088219404,0.13279193682378543,127,0.72,0.9438202247191011,0.7936507936507936,0.6666666666666666,0.7810344212591402,0.1042395972380366,115,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7129605088788763,0.5634920634920635,0.7064531164924257,0.1466384774685369,442,0.68,0.9438202247191011,0.6984126984126984,0.6296296296296297,0.7379656381903573,0.12148791277495535,535,LightGBM
cleaned,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
cleaned+speed,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
basic,0.6711018711018711,0.9550561797752809,0.6977443609022556,0.5634920634920635,0.7218486188178677,0.1437174421875903,379,0.72,0.9550561797752809,0.6825396825396826,0.6296296296296297,0.7468063729861483,0.12444593238126031,472,LightGBM
cleaned,0.6711018711018711,0.9231707634572971,0.7952800312350874,0.5634920634920635,0.7382611823215797,0.13462663212303047,241,0.72,0.9213483146067416,0.7936507936507936,0.6296296296296297,0.7661571844717913,0.10678300933176732,301,LightGBM
cleaned+speed,0.6711018711018711,0.9231707634572971,0.7952800312350874,0.5634920634920635,0.7382611823215797,0.13462663212303047,241,0.72,0.9213483146067416,0.7936507936507936,0.6296296296296297,0.7661571844717913,0.10678300933176732,301,LightGBM
basic,0.6711018711018711,0.9451219738980694,0.6977443609022556,0.5634920634920635,0.7193650673485648,0.13969553074922883,382,0.72,0.9438202247191011,0.6825396825396826,0.6296296296296297,0.7439973842221033,0.11975190439028681,508,LightGBM
cleaned,0.6711018711018711,0.9140378324562651,0.7952800312350874,0.5634920634920635,0.7359779495713217,0.1315126849744701,271,0.72,0.9101123595505618,0.7936507936507936,0.6296296296296297,0.7633481957077463,0.10273471688733499,355,LightGBM
cleaned+speed,0.6711018711018711,0.9140378324562651,0.7952800312350874,0.5634920634920635,0.7359779495713217,0.1315126849744701,271,0.72,0.9101123595505618,0.7936507936507936,0.6296296296296297,0.7633481957077463,0.10273471688733499,355,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7102429652163472,0.5634920634920635,0.6901313462436056,0.16551911167073954,586,0.64,0.9550561797752809,0.6984126984126984,0.6296296296296297,0.7307746269544022,0.1321172327302745,598,LightGBM
cleaned,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
cleaned+speed,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7421516754850089,0.5634920634920635,0.713750908143959,0.1475045611190391,394,0.68,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7459021461268652,0.11966809509714232,475,LightGBM
cleaned,0.6711018711018711,0.9423423497391142,0.7686170212765958,0.587737843551797,0.7424497714173446,0.13197354975204542,193,0.72,0.9438202247191011,0.7777777777777778,0.6666666666666666,0.7770661672908863,0.10398559905776125,175,LightGBM
cleaned+speed,0.6711018711018711,0.9423423497391142,0.7686170212765958,0.587737843551797,0.7424497714173446,0.13197354975204542,193,0.72,0.9438202247191011,0.7777777777777778,0.6666666666666666,0.7770661672908863,0.10398559905776125,175,LightGBM
basic,0.6711018711018711,0.9423423497391142,0.7421516754850089,0.5634920634920635,0.7297719899545145,0.13823043375404845,355,0.72,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7559021461268652,0.1153360744157759,421,LightGBM
cleaned,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
cleaned+speed,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
basic,0.6711018711018711,0.9550561797752809,0.7577639751552795,0.5634920634920635,0.7368535223811237,0.14355061982031278,259,0.72,0.9550561797752809,0.746031746031746,0.6296296296296297,0.7626793888591642,0.11917397194786435,361,LightGBM
cleaned,0.6711018711018711,0.9231707634572971,0.7598116169544741,0.587737843551797,0.7354555237663598,0.12429012043083677,283,0.72,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7674799357945424,0.09503186320584679,277,LightGBM
cleaned+speed,0.6711018711018711,0.9231707634572971,0.7598116169544741,0.587737843551797,0.7354555237663598,0.12429012043083677,283,0.72,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7674799357945424,0.09503186320584679,277,LightGBM
basic,0.6711018711018711,0.9451219738980694,0.7429494825131776,0.5634920634920635,0.7306663477512954,0.13931731692586688,325,0.72,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7559021461268652,0.1153360744157759,421,LightGBM
cleaned,0.7285714285714286,0.9140378324562651,0.7952800312350874,0.587737843551797,0.7564067839536446,0.11787991269908539,1,0.76,0.9101123595505618,0.7936507936507936,0.6666666666666666,0.7826074549670055,0.08708159885121515,85,LightGBM
cleaned+speed,0.7285714285714286,0.9140378324562651,0.7952800312350874,0.587737843551797,0.7564067839536446,0.11787991269908539,1,0.76,0.9101123595505618,0.7936507936507936,0.6666666666666666,0.7826074549670055,0.08708159885121515,85,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7102429652163472,0.5634920634920635,0.6901313462436056,0.16551911167073954,586,0.64,0.9550561797752809,0.6984126984126984,0.6296296296296297,0.7307746269544022,0.1321172327302745,598,LightGBM
cleaned,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
cleaned+speed,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7421516754850089,0.5634920634920635,0.713750908143959,0.1475045611190391,394,0.68,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7459021461268652,0.11966809509714232,475,LightGBM
cleaned,0.6711018711018711,0.9423423497391142,0.7686170212765958,0.587737843551797,0.7424497714173446,0.13197354975204542,193,0.72,0.9438202247191011,0.7777777777777778,0.6666666666666666,0.7770661672908863,0.10398559905776125,175,LightGBM
cleaned+speed,0.6711018711018711,0.9423423497391142,0.7686170212765958,0.587737843551797,0.7424497714173446,0.13197354975204542,193,0.72,0.9438202247191011,0.7777777777777778,0.6666666666666666,0.7770661672908863,0.10398559905776125,175,LightGBM
basic,0.6711018711018711,0.9423423497391142,0.7421516754850089,0.5634920634920635,0.7297719899545145,0.13823043375404845,355,0.72,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7559021461268652,0.1153360744157759,421,LightGBM
cleaned,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
cleaned+speed,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
basic,0.6711018711018711,0.9550561797752809,0.7577639751552795,0.5634920634920635,0.7368535223811237,0.14355061982031278,259,0.72,0.9550561797752809,0.746031746031746,0.6296296296296297,0.7626793888591642,0.11917397194786435,361,LightGBM
cleaned,0.6711018711018711,0.9231707634572971,0.7598116169544741,0.587737843551797,0.7354555237663598,0.12429012043083677,283,0.72,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7674799357945424,0.09503186320584679,277,LightGBM
cleaned+speed,0.6711018711018711,0.9231707634572971,0.7598116169544741,0.587737843551797,0.7354555237663598,0.12429012043083677,283,0.72,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7674799357945424,0.09503186320584679,277,LightGBM
basic,0.6711018711018711,0.9451219738980694,0.7429494825131776,0.5634920634920635,0.7306663477512954,0.13931731692586688,325,0.72,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7559021461268652,0.1153360744157759,421,LightGBM
cleaned,0.7285714285714286,0.9140378324562651,0.7952800312350874,0.587737843551797,0.7564067839536446,0.11787991269908539,1,0.76,0.9101123595505618,0.7936507936507936,0.6666666666666666,0.7826074549670055,0.08708159885121515,85,LightGBM
cleaned+speed,0.7285714285714286,0.9140378324562651,0.7952800312350874,0.587737843551797,0.7564067839536446,0.11787991269908539,1,0.76,0.9101123595505618,0.7936507936507936,0.6666666666666666,0.7826074549670055,0.08708159885121515,85,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7102429652163472,0.5634920634920635,0.6901313462436056,0.16551911167073954,586,0.64,0.9550561797752809,0.6984126984126984,0.6296296296296297,0.7307746269544022,0.1321172327302745,598,LightGBM
cleaned,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
cleaned+speed,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
basic,0.6070175438596492,0.9423423497391142,0.7421516754850089,0.5634920634920635,0.713750908143959,0.1475045611190391,394,0.68,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7459021461268652,0.11966809509714232,475,LightGBM
cleaned,0.6711018711018711,0.9423423497391142,0.7686170212765958,0.587737843551797,0.7424497714173446,0.13197354975204542,193,0.72,0.9438202247191011,0.7777777777777778,0.6666666666666666,0.7770661672908863,0.10398559905776125,175,LightGBM
cleaned+speed,0.6711018711018711,0.9423423497391142,0.7686170212765958,0.587737843551797,0.7424497714173446,0.13197354975204542,193,0.72,0.9438202247191011,0.7777777777777778,0.6666666666666666,0.7770661672908863,0.10398559905776125,175,LightGBM
basic,0.6711018711018711,0.9423423497391142,0.7421516754850089,0.5634920634920635,0.7297719899545145,0.13823043375404845,355,0.72,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7559021461268652,0.1153360744157759,421,LightGBM
cleaned,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
cleaned+speed,0.6711018711018711,0.9325842696629213,0.7875994972769167,0.587737843551797,0.7447558703983765,0.12960966042462999,145,0.72,0.9325842696629213,0.7936507936507936,0.6666666666666666,0.7782254324950953,0.09987511151557008,157,LightGBM
basic,0.6711018711018711,0.9550561797752809,0.7577639751552795,0.5634920634920635,0.7368535223811237,0.14355061982031278,259,0.72,0.9550561797752809,0.746031746031746,0.6296296296296297,0.7626793888591642,0.11917397194786435,361,LightGBM
cleaned,0.6711018711018711,0.9231707634572971,0.7598116169544741,0.587737843551797,0.7354555237663598,0.12429012043083677,283,0.72,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7674799357945424,0.09503186320584679,277,LightGBM
cleaned+speed,0.6711018711018711,0.9231707634572971,0.7598116169544741,0.587737843551797,0.7354555237663598,0.12429012043083677,283,0.72,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7674799357945424,0.09503186320584679,277,LightGBM
basic,0.6711018711018711,0.9451219738980694,0.7429494825131776,0.5634920634920635,0.7306663477512954,0.13931731692586688,325,0.72,0.9438202247191011,0.7301587301587301,0.6296296296296297,0.7559021461268652,0.1153360744157759,421,LightGBM
cleaned,0.7285714285714286,0.9140378324562651,0.7952800312350874,0.587737843551797,0.7564067839536446,0.11787991269908539,1,0.76,0.9101123595505618,0.7936507936507936,0.6666666666666666,0.7826074549670055,0.08708159885121515,85,LightGBM
cleaned+speed,0.7285714285714286,0.9140378324562651,0.7952800312350874,0.587737843551797,0.7564067839536446,0.11787991269908539,1,0.76,0.9101123595505618,0.7936507936507936,0.6666666666666666,0.7826074549670055,0.08708159885121515,85,LightGBM
basic,0.5342657342657343,0.9525246220002775,0.7102429652163472,0.5634920634920635,0.6901313462436056,0.16551911167073954,586,0.64,0.9550561797752809,0.6984126984126984,0.6296296296296297,0.7307746269544022,0.1321172327302745,598,LightGBM
cleaned,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
cleaned+speed,0.6070175438596492,0.9525246220002775,0.7824399708949794,0.6121212121212122,0.7385258372190295,0.1422994127647552,229,0.68,0.9550561797752809,0.7936507936507936,0.7037037037037037,0.7831026692824445,0.10795094817397313,67,LightGBM
