param_feature_selector__feature_set,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc,model
cleaned_invariant,0.7189473684210526,0.7748228501443443,0.8554347826086957,1.0,1.0,1.0,0.8915341668623488,0.11547395872698908,937,0.76,0.8043478260869565,0.8695652173913043,1.0,1.0,1.0,0.9056521739130435,0.09956901454692113,865,LogisticRegression_PCA
cleaned_invariant,0.7189473684210526,0.804404291360813,0.8554347826086957,1.0,1.0,1.0,0.8964644070650936,0.11092764233846047,904,0.76,0.8260869565217391,0.8695652173913043,1.0,1.0,1.0,0.9092753623188404,0.09615371366704395,826,LogisticRegression_PCA
cleaned_invariant+speed,0.6213381555153706,0.7844990548204158,0.6952604778691736,1.0,0.9743589743589742,1.0,0.8459094437606557,0.1532349455647225,1193,0.7,0.8043478260869565,0.7391304347826086,1.0,0.95,1.0,0.8655797101449275,0.12275980426920452,1096,LogisticRegression_PCA
cleaned_invariant+speed,0.7750519750519751,0.8590153452685422,0.7590579710144929,1.0,0.9743589743589742,1.0,0.8945807109489974,0.10206978927938576,920,0.8,0.8695652173913043,0.782608695652174,1.0,0.95,1.0,0.9003623188405797,0.08870006264491309,911,LogisticRegression_PCA
cleaned_invariant+speed,0.7189473684210526,0.8590153452685422,0.8270900598727312,1.0,1.0,1.0,0.9008421289270544,0.10783583325878748,881,0.76,0.8695652173913043,0.8478260869565217,1.0,1.0,1.0,0.9128985507246377,0.09331859186851128,773,LogisticRegression_PCA
cleaned_invariant+speed,0.7189473684210526,0.8323881537492123,0.8554347826086957,1.0,1.0,1.0,0.9011283841298267,0.10749405894573102,874,0.76,0.8478260869565217,0.8695652173913043,1.0,1.0,1.0,0.9128985507246377,0.09331859186851128,773,LogisticRegression_PCA
cleaned_invariant+speed,0.7189473684210526,0.804404291360813,0.8554347826086957,1.0,1.0,1.0,0.8964644070650936,0.11092764233846047,904,0.76,0.8260869565217391,0.8695652173913043,1.0,1.0,1.0,0.9092753623188404,0.09615371366704395,826,LogisticRegression_PCA
basic,0.6213381555153706,0.8179791223269485,0.7879450616743943,1.0,0.9743589743589742,1.0,0.866936885645948,0.13898824712421587,1054,0.7,0.8260869565217391,0.8043478260869565,1.0,0.95,1.0,0.880072463768116,0.11160184897577646,1012,LogisticRegression_PCA
basic,0.7477333333333334,0.9130434782608695,0.8924811098724142,1.0,0.9743589743589742,1.0,0.9212694826375986,0.08777501118329198,609,0.78,0.9130434782608695,0.8913043478260869,1.0,0.95,1.0,0.9223913043478261,0.07542935285140394,591,LogisticRegression_PCA
basic,0.6884697910784868,0.9352999333226036,0.9130434782608695,1.0,1.0,1.0,0.9228022004436601,0.11033404191640339,581,0.74,0.9347826086956522,0.9130434782608695,1.0,1.0,1.0,0.931304347826087,0.09228595869715395,394,LogisticRegression_PCA
basic,0.6884697910784868,0.9556482919254659,0.9339649578195975,1.0,1.0,1.0,0.929680506803925,0.11083755766545687,430,0.74,0.9565217391304348,0.9347826086956522,1.0,1.0,1.0,0.9385507246376812,0.09227457815442443,252,LogisticRegression_PCA
basic,0.6884697910784868,0.9780585897527427,0.9339649578195975,1.0,1.0,1.0,0.9334155564418044,0.11202097616544897,342,0.74,0.9782608695652174,0.9347826086956522,1.0,1.0,1.0,0.9421739130434782,0.09332984510539812,193,LogisticRegression_PCA
cleaned,0.5840000000000001,0.8428836863619472,0.7590579710144929,1.0,0.9743589743589742,1.0,0.8600501052892358,0.15217107771707888,1096,0.68,0.8478260869565217,0.782608695652174,1.0,0.95,1.0,0.8767391304347826,0.11843171536175885,1029,LogisticRegression_PCA
cleaned,0.7477333333333334,0.8179791223269485,0.8721855590062112,1.0,0.9743589743589742,1.0,0.9020428315042445,0.09677329468421078,868,0.78,0.8260869565217391,0.8695652173913043,1.0,0.95,1.0,0.9042753623188405,0.0848329158315663,878,LogisticRegression_PCA
cleaned,0.6884697910784868,0.9130434782608695,0.8721855590062112,1.0,0.9743589743589742,1.0,0.9080096337840903,0.10865322238426317,808,0.74,0.9130434782608695,0.8695652173913043,1.0,0.95,1.0,0.9121014492753622,0.08973826559333105,789,LogisticRegression_PCA
cleaned,0.7189473684210526,0.9089895611634743,0.9130434782608695,1.0,1.0,1.0,0.9234967346408993,0.0997650746370414,566,0.76,0.9130434782608695,0.9130434782608695,1.0,1.0,1.0,0.9310144927536231,0.08579905990714222,412,LogisticRegression_PCA
cleaned,0.6884697910784868,0.9089895611634743,0.9339649578195975,1.0,1.0,1.0,0.9219040516769264,0.11037869282367946,599,0.74,0.9130434782608695,0.9347826086956522,1.0,1.0,1.0,0.931304347826087,0.09228595869715395,394,LogisticRegression_PCA
cleaned+speed,0.5840000000000001,0.8428836863619472,0.7590579710144929,1.0,0.9743589743589742,1.0,0.8600501052892358,0.15217107771707888,1096,0.68,0.8478260869565217,0.782608695652174,1.0,0.95,1.0,0.8767391304347826,0.11843171536175885,1029,LogisticRegression_PCA
cleaned+speed,0.7750519750519751,0.8428836863619472,0.8695652173913043,1.0,0.9743589743589742,1.0,0.9103099755273668,0.08630569864336925,786,0.8,0.8478260869565217,0.8695652173913043,1.0,0.95,1.0,0.9112318840579711,0.07680219384643988,796,LogisticRegression_PCA
cleaned+speed,0.7189473684210526,0.934175769258228,0.9130434782608695,1.0,0.9743589743589742,1.0,0.9234209317165206,0.09691593242263671,570,0.76,0.9347826086956522,0.9130434782608695,1.0,0.95,1.0,0.926304347826087,0.08096135899868327,511,LogisticRegression_PCA
cleaned+speed,0.7189473684210526,0.9089895611634743,0.9339649578195975,1.0,1.0,1.0,0.9269836479006873,0.09970438175517608,499,0.76,0.9130434782608695,0.9347826086956522,1.0,1.0,1.0,0.9346376811594203,0.08542184386541758,332,LogisticRegression_PCA
cleaned+speed,0.7189473684210526,0.9089895611634743,0.9339649578195975,1.0,1.0,1.0,0.9269836479006873,0.09970438175517608,499,0.76,0.9130434782608695,0.9347826086956522,1.0,1.0,1.0,0.9346376811594203,0.08542184386541758,332,LogisticRegression_PCA
invariant,0.6213381555153706,0.8120204603580562,0.659539641943734,0.975609756097561,0.9473684210526315,1.0,0.8359794058278922,0.150876765620702,1236,0.7,0.8260869565217391,0.717391304347826,0.9523809523809523,0.9,1.0,0.8493098688750863,0.11264686823252676,1194,LogisticRegression_PCA
invariant,0.6884697910784868,0.9112965838509316,0.8072463768115942,1.0,0.9743589743589742,1.0,0.8968952876833312,0.11470781602544199,897,0.74,0.9130434782608695,0.8260869565217391,1.0,0.95,1.0,0.9048550724637682,0.09450911768147947,871,LogisticRegression_PCA
invariant,0.656037296037296,0.9784333111075345,0.796840318579449,1.0,0.9743589743589742,1.0,0.900944983347209,0.13027880627934996,880,0.72,0.9782608695652174,0.8260869565217391,1.0,0.95,1.0,0.9123913043478261,0.1045359867547061,788,LogisticRegression_PCA
invariant,0.6884697910784868,0.9780585897527427,0.8554347826086957,1.0,1.0,1.0,0.9203271939066542,0.11571881325652274,622,0.74,0.9782608695652174,0.8695652173913043,1.0,1.0,1.0,0.931304347826087,0.09727218387994478,394,LogisticRegression_PCA
invariant,0.6884697910784868,0.9780585897527427,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9160536896331499,0.11314236068216138,687,0.74,0.9782608695652174,0.8695652173913043,1.0,0.95,1.0,0.9229710144927536,0.09308153652988399,585,LogisticRegression_PCA
cleaned_invariant,0.6213381555153706,0.8382868267358858,0.7138481505515898,0.975609756097561,0.9473684210526315,1.0,0.8494085516588399,0.14066335997549861,1171,0.7,0.8478260869565217,0.717391304347826,0.9523809523809523,0.9,1.0,0.8529330572808834,0.11219034013737895,1174,LogisticRegression_PCA
cleaned_invariant,0.7477333333333334,0.8590153452685422,0.8412098298676748,1.0,0.9743589743589742,1.0,0.9037195804714208,0.09466379913483354,860,0.78,0.8695652173913043,0.8478260869565217,1.0,0.95,1.0,0.9078985507246378,0.08182712526357926,835,LogisticRegression_PCA
cleaned_invariant,0.7189473684210526,0.9112965838509316,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9100062848732757,0.099851747986223,793,0.76,0.9130434782608695,0.8695652173913043,1.0,0.95,1.0,0.9154347826086956,0.08343361955522303,725,LogisticRegression_PCA
cleaned_invariant,0.7189473684210526,0.9089895611634743,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9096217810920328,0.0998504809303463,798,0.76,0.9130434782608695,0.8695652173913043,1.0,0.95,1.0,0.9154347826086956,0.08343361955522303,725,LogisticRegression_PCA
cleaned_invariant,0.7189473684210526,0.8844905905256328,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9055386193190592,0.1002927839120623,850,0.76,0.8913043478260869,0.8695652173913043,1.0,0.95,1.0,0.9118115942028986,0.0839293431141979,790,LogisticRegression_PCA
cleaned_invariant+speed,0.656037296037296,0.7844990548204158,0.7228684359119143,0.975609756097561,0.9473684210526315,1.0,0.8477304939866365,0.1327917261700496,1184,0.72,0.8043478260869565,0.7391304347826086,0.9523809523809523,0.9,1.0,0.8526432022084197,0.10544834578868734,1177,LogisticRegression_PCA
cleaned_invariant+speed,0.7750519750519751,0.8428836863619472,0.8412098298676748,1.0,0.9743589743589742,1.0,0.905584077606762,0.08913728349911441,842,0.8,0.8478260869565217,0.8478260869565217,1.0,0.95,1.0,0.907608695652174,0.0791589970748455,838,LogisticRegression_PCA
cleaned_invariant+speed,0.7189473684210526,0.8902929487637133,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9065056790254059,0.100112981806165,835,0.76,0.8913043478260869,0.8695652173913043,1.0,0.95,1.0,0.9118115942028986,0.0839293431141979,790,LogisticRegression_PCA
cleaned_invariant+speed,0.7189473684210526,0.8877740616871053,0.8554347826086957,1.0,1.0,1.0,0.9103593687861422,0.10349854140722886,784,0.76,0.8913043478260869,0.8695652173913043,1.0,1.0,1.0,0.9201449275362319,0.08959816006902525,645,LogisticRegression_PCA
cleaned_invariant+speed,0.7189473684210526,0.8634843417452113,0.8554347826086957,1.0,1.0,1.0,0.9063110821291599,0.10477000903147395,837,0.76,0.8695652173913043,0.8695652173913043,1.0,1.0,1.0,0.9165217391304349,0.09111782189516339,707,LogisticRegression_PCA
basic,0.656037296037296,0.8695652173913043,0.8152456239412761,1.0,0.9473684210526315,1.0,0.8813694264037513,0.12096043351457539,979,0.72,0.8695652173913043,0.8260869565217391,1.0,0.9,1.0,0.8859420289855073,0.09798269804272584,992,LogisticRegression_PCA
basic,0.7477333333333334,0.9130434782608695,0.8121076954912284,1.0,0.9473684210526315,1.0,0.9033754880230105,0.09421228784987006,863,0.78,0.9130434782608695,0.8043478260869565,1.0,0.9,1.0,0.8995652173913044,0.08536035036238228,915,LogisticRegression_PCA
basic,0.6884697910784868,0.9571557971014493,0.8538615409376221,1.0,0.9743589743589742,1.0,0.9123076839127554,0.11162508260636925,744,0.74,0.9565217391304348,0.8478260869565217,1.0,0.95,1.0,0.9157246376811594,0.09357104147417879,721,LogisticRegression_PCA
basic,0.7189473684210526,0.9571557971014493,0.9160355306217858,1.0,1.0,1.0,0.9320231160240479,0.10012583668143847,389,0.76,0.9565217391304348,0.9130434782608695,1.0,1.0,1.0,0.9382608695652174,0.08581129925613062,263,LogisticRegression_PCA
basic,0.7189473684210526,0.9571557971014493,0.9160355306217858,1.0,0.9743589743589742,1.0,0.9277496117505436,0.09764987637828791,485,0.76,0.9565217391304348,0.9130434782608695,1.0,0.95,1.0,0.9299275362318841,0.08174237453732947,429,LogisticRegression_PCA
cleaned,0.5840000000000001,0.8428836863619472,0.7504725897920604,1.0,0.9743589743589742,1.0,0.8586192084188303,0.15315120920379482,1104,0.68,0.8478260869565217,0.7608695652173914,1.0,0.95,1.0,0.8731159420289855,0.12154757617707625,1054,LogisticRegression_PCA
cleaned,0.8260317460317461,0.8669448757763975,0.8740532959326788,1.0,0.9743589743589742,1.0,0.923564815349966,0.07004121312646058,564,0.84,0.8695652173913043,0.8695652173913043,1.0,0.95,1.0,0.9215217391304348,0.06477324608932071,599,LogisticRegression_PCA
cleaned,0.8010958904109589,0.9352999333226036,0.7931916394743805,1.0,0.9743589743589742,1.0,0.917324406261153,0.08771600083818021,672,0.82,0.9347826086956522,0.782608695652174,1.0,0.95,1.0,0.9145652173913043,0.08427897608362268,735,LogisticRegression_PCA
cleaned,0.7189473684210526,0.934175769258228,0.8752717391304349,1.0,0.9743589743589742,1.0,0.9171256418614483,0.09859771540998134,680,0.76,0.9347826086956522,0.8695652173913043,1.0,0.95,1.0,0.9190579710144927,0.08372262568045544,663,LogisticRegression_PCA
cleaned,0.7189473684210526,0.934175769258228,0.8549384783725241,1.0,0.9743589743589742,1.0,0.9137367650684632,0.10031254833259802,733,0.76,0.9347826086956522,0.8478260869565217,1.0,0.95,1.0,0.9154347826086956,0.0862192476431231,725,LogisticRegression_PCA
cleaned+speed,0.5840000000000001,0.8669448757763975,0.769057029926595,1.0,0.9743589743589742,1.0,0.8657268133436612,0.1508730436356561,1062,0.68,0.8695652173913043,0.782608695652174,1.0,0.95,1.0,0.8803623188405797,0.117822722200918,1011,LogisticRegression_PCA
cleaned+speed,0.8731428571428572,0.8902929487637133,0.8721855590062112,1.0,0.9743589743589742,1.0,0.9349967232119593,0.05740181377538149,328,0.88,0.8913043478260869,0.8695652173913043,1.0,0.95,1.0,0.9318115942028985,0.05451303392276768,380,LogisticRegression_PCA
cleaned+speed,0.8500048567265662,0.9565217391304348,0.8336956521739131,1.0,0.9743589743589742,1.0,0.9357635370649814,0.06824656456949758,314,0.86,0.9565217391304348,0.8260869565217391,1.0,0.95,1.0,0.9321014492753624,0.06655176771641287,366,LogisticRegression_PCA
cleaned+speed,0.7189473684210526,0.9565217391304348,0.9366031270079245,1.0,0.9743589743589742,1.0,0.9310718681530643,0.09751157403725584,409,0.76,0.9565217391304348,0.9347826086956522,1.0,0.95,1.0,0.9335507246376812,0.08139474811038973,355,LogisticRegression_PCA
cleaned+speed,0.7189473684210526,0.9784333111075345,0.9366031270079245,1.0,1.0,1.0,0.9389973010894185,0.10095121895100212,260,0.76,0.9782608695652174,0.9347826086956522,1.0,1.0,1.0,0.9455072463768116,0.08612891184728064,141,LogisticRegression_PCA
invariant,0.656037296037296,0.8225931677018634,0.7958412098298677,0.95,0.9473684210526315,1.0,0.8619733491036099,0.1172079934870593,1084,0.72,0.8260869565217391,0.8043478260869565,0.9047619047619048,0.9,1.0,0.8591994478951,0.08855040165077734,1134,LogisticRegression_PCA
invariant,0.7477333333333334,0.8921665555376727,0.8350683813023067,1.0,0.9743589743589742,1.0,0.9082212074220478,0.09361832378999081,805,0.78,0.8913043478260869,0.8478260869565217,1.0,0.95,1.0,0.9115217391304348,0.0805204205294733,794,LogisticRegression_PCA
invariant,0.7189473684210526,0.9571557971014493,0.8614342179559571,1.0,0.9743589743589742,1.0,0.9186493929729056,0.10081056327489048,655,0.76,0.9565217391304348,0.8695652173913043,1.0,0.95,1.0,0.9226811594202898,0.084788337475225,587,LogisticRegression_PCA
invariant,0.7189473684210526,0.9571557971014493,0.9553495311167945,1.0,0.9743589743589742,1.0,0.9343019451663784,0.0979625162611941,335,0.76,0.9565217391304348,0.9565217391304348,1.0,0.95,1.0,0.9371739130434783,0.08185150693264942,282,LogisticRegression_PCA
invariant,0.7189473684210526,0.9352999333226036,0.9553495311167945,1.0,0.9743589743589742,1.0,0.9306593012032375,0.0974499973107447,412,0.76,0.9347826086956522,0.9565217391304348,1.0,0.95,1.0,0.9335507246376812,0.08139474811038973,355,LogisticRegression_PCA
cleaned_invariant,0.656037296037296,0.8877740616871053,0.7391304347826086,0.95,0.9473684210526315,1.0,0.8633850355932736,0.12399336347001366,1078,0.72,0.8913043478260869,0.7391304347826086,0.9047619047619048,0.9,1.0,0.8591994478951,0.09864853167055228,1134,LogisticRegression_PCA
cleaned_invariant,0.8260317460317461,0.8025273077746841,0.8213981244671781,1.0,0.9743589743589742,1.0,0.9040526921054304,0.08811090960635028,857,0.84,0.8043478260869565,0.8260869565217391,1.0,0.95,1.0,0.9034057971014492,0.08230317900617301,883,LogisticRegression_PCA
cleaned_invariant,0.7750519750519751,0.9352999333226036,0.9319470699432892,1.0,0.9743589743589742,1.0,0.9361096587794737,0.07701138642397021,308,0.8,0.9347826086956522,0.9347826086956522,1.0,0.95,1.0,0.9365942028985508,0.06693883479300078,284,LogisticRegression_PCA
cleaned_invariant,0.7477333333333334,0.9112965838509316,0.9339649578195975,1.0,0.9743589743589742,1.0,0.9278923082271394,0.08691733703396771,478,0.78,0.9130434782608695,0.9347826086956522,1.0,0.95,1.0,0.9296376811594204,0.0741727817618789,433,LogisticRegression_PCA
cleaned_invariant,0.7477333333333334,0.9112965838509316,0.9339649578195975,1.0,0.9743589743589742,1.0,0.9278923082271394,0.08691733703396771,478,0.78,0.9130434782608695,0.9347826086956522,1.0,0.95,1.0,0.9296376811594204,0.0741727817618789,433,LogisticRegression_PCA
cleaned_invariant+speed,0.656037296037296,0.8669448757763975,0.6956521739130435,0.95,0.9473684210526315,1.0,0.8526671277965615,0.1314469720429458,1145,0.72,0.8695652173913043,0.6956521739130435,0.9047619047619048,0.9,1.0,0.8483298826777088,0.10730655432860646,1207,LogisticRegression_PCA
cleaned_invariant+speed,0.8010958904109589,0.8260869565217391,0.8412098298676748,1.0,0.9743589743589742,1.0,0.9071252751932245,0.08556292497557143,829,0.82,0.8260869565217391,0.8478260869565217,1.0,0.95,1.0,0.9073188405797102,0.07827713867396667,841,LogisticRegression_PCA
cleaned_invariant+speed,0.8010958904109589,0.9352999333226036,0.9076228119706381,1.0,0.9743589743589742,1.0,0.9363962683438625,0.0691222858660516,300,0.82,0.9347826086956522,0.9130434782608695,1.0,0.95,1.0,0.936304347826087,0.061062711161493116,287,LogisticRegression_PCA
cleaned_invariant+speed,0.7750519750519751,0.9352999333226036,0.9106990622335891,1.0,0.9743589743589742,1.0,0.9325683241611903,0.07760761002137512,380,0.8,0.9347826086956522,0.9130434782608695,1.0,0.95,1.0,0.9329710144927535,0.06752460713538486,358,LogisticRegression_PCA
cleaned_invariant+speed,0.7750519750519751,0.9130434782608695,0.9106990622335891,1.0,0.9743589743589742,1.0,0.9288589149842347,0.07791966634462608,453,0.8,0.9130434782608695,0.9130434782608695,1.0,0.95,1.0,0.9293478260869565,0.06791231512534143,438,LogisticRegression_PCA
basic,0.656037296037296,0.8520213577421815,0.782608695652174,0.95,0.9473684210526315,1.0,0.8646726284140471,0.1175131890386274,1070,0.72,0.8478260869565217,0.782608695652174,0.9047619047619048,0.9,1.0,0.8591994478951,0.09031186795702795,1134,LogisticRegression_PCA
basic,0.8500048567265662,0.9130434782608695,0.7931916394743805,1.0,0.9473684210526315,1.0,0.9172680659190746,0.07586426833908701,673,0.86,0.9130434782608695,0.782608695652174,1.0,0.9,1.0,0.9092753623188407,0.07641406566066125,823,LogisticRegression_PCA
basic,0.7477333333333334,0.9571557971014493,0.8140568813337691,0.975609756097561,0.9473684210526315,1.0,0.9069873648197907,0.09265150250046371,830,0.78,0.9565217391304348,0.8043478260869565,0.9523809523809523,0.9,1.0,0.8988750862663907,0.08111742204515136,924,LogisticRegression_PCA
basic,0.7477333333333334,0.9571557971014493,0.8549384783725241,1.0,0.9743589743589742,1.0,0.9223644305277134,0.09220512838431523,592,0.78,0.9565217391304348,0.8478260869565217,1.0,0.95,1.0,0.9223913043478261,0.08145407820178548,591,LogisticRegression_PCA
basic,0.7477333333333334,0.9571557971014493,0.8752717391304349,1.0,0.9743589743589742,1.0,0.9257533073206986,0.09001228605557647,530,0.78,0.9565217391304348,0.8695652173913043,1.0,0.95,1.0,0.9260144927536231,0.07848615587838575,513,LogisticRegression_PCA
cleaned,0.5840000000000001,0.8490331777527418,0.7869759316770187,0.975609756097561,0.9473684210526315,1.0,0.8571645477633255,0.14269980361496123,1113,0.68,0.8478260869565217,0.782608695652174,0.9523809523809523,0.9,1.0,0.8604692891649414,0.10666969041261423,1128,LogisticRegression_PCA
cleaned,0.8731428571428572,0.8921665555376727,0.8134923293361023,1.0,0.9743589743589742,1.0,0.9255267860626012,0.0705759665016953,532,0.88,0.8913043478260869,0.8043478260869565,1.0,0.95,1.0,0.9209420289855071,0.07011127022198575,614,LogisticRegression_PCA
cleaned,0.8731428571428572,0.9352999333226036,0.6627743271221532,1.0,0.9743589743589742,1.0,0.9075960153244313,0.11791697055007322,817,0.88,0.9347826086956522,0.6521739130434783,1.0,0.95,1.0,0.9028260869565218,0.11935917688426906,892,LogisticRegression_PCA
cleaned,0.8260317460317461,0.9571557971014493,0.7725029377203291,1.0,0.9743589743589742,1.0,0.9216749092020832,0.08916654413845264,603,0.84,0.9565217391304348,0.7608695652173914,1.0,0.95,1.0,0.9178985507246377,0.08825137975207722,674,LogisticRegression_PCA
cleaned,0.8010958904109589,0.9784333111075345,0.7725029377203291,1.0,0.9743589743589742,1.0,0.9210651855996327,0.0957915383149571,615,0.82,0.9782608695652174,0.7608695652173914,1.0,0.95,1.0,0.9181884057971015,0.09344974848839124,673,LogisticRegression_PCA
cleaned+speed,0.6213381555153706,0.8490331777527418,0.8260869565217391,0.975609756097561,0.9473684210526315,1.0,0.8699060778233406,0.12795827194576737,1037,0.7,0.8478260869565217,0.8260869565217391,0.9523809523809523,0.9,1.0,0.871048999309869,0.09652293054421791,1071,LogisticRegression_PCA
cleaned+speed,0.8731428571428572,0.8921665555376727,0.8336956521739131,1.0,0.9743589743589742,1.0,0.9288940065355695,0.06544592029669667,452,0.88,0.8913043478260869,0.8260869565217391,1.0,0.95,1.0,0.9245652173913044,0.06431440083690007,533,LogisticRegression_PCA
cleaned+speed,0.8731428571428572,0.9143115942028986,0.7513348588863463,1.0,0.9743589743589742,1.0,0.9188580474318461,0.08796112150972159,650,0.88,0.9130434782608695,0.7391304347826086,1.0,0.95,1.0,0.9136956521739131,0.08927833257810604,749,LogisticRegression_PCA
cleaned+speed,0.8731428571428572,0.9784333111075345,0.793391994478951,1.0,0.9743589743589742,1.0,0.9365545228480529,0.07719047380640304,295,0.88,0.9782608695652174,0.782608695652174,1.0,0.95,1.0,0.9318115942028986,0.07824493262315091,371,LogisticRegression_PCA
cleaned+speed,0.8500048567265662,0.9784333111075345,0.8345533115795043,1.0,0.9743589743589742,1.0,0.9395584089620965,0.06961156323661993,249,0.86,0.9782608695652174,0.8260869565217391,1.0,0.95,1.0,0.9357246376811594,0.06835008324381978,296,LogisticRegression_PCA
invariant,0.7189473684210526,0.8490331777527418,0.7578715120051914,0.95,0.918918918918919,1.0,0.8657951628496509,0.10117334930496379,1061,0.76,0.8478260869565217,0.7608695652173914,0.9047619047619048,0.85,1.0,0.8539095928226362,0.08312251702494791,1167,LogisticRegression_PCA
invariant,0.7750519750519751,0.9151600670253108,0.8260869565217391,1.0,0.9743589743589742,1.0,0.9151096621596665,0.08704828190060816,705,0.8,0.9130434782608695,0.8260869565217391,1.0,0.95,1.0,0.9148550724637681,0.0783254229203799,733,LogisticRegression_PCA
invariant,0.7477333333333334,0.9571557971014493,0.9339649578195975,0.975609756097561,0.9743589743589742,1.0,0.9314704697851526,0.08456682836040469,402,0.78,0.9565217391304348,0.9347826086956522,0.9523809523809523,0.95,1.0,0.9289475500345067,0.06954679134263708,443,LogisticRegression_PCA
invariant,0.7750519750519751,0.9360889663026731,0.9354886659234486,1.0,0.9743589743589742,1.0,0.9368314302728452,0.07698895956379258,288,0.8,0.9347826086956522,0.9347826086956522,1.0,0.95,1.0,0.9365942028985508,0.06693883479300078,284,LogisticRegression_PCA
invariant,0.7750519750519751,0.9360889663026731,0.9354886659234486,1.0,0.9743589743589742,1.0,0.9368314302728452,0.07698895956379258,288,0.8,0.9347826086956522,0.9347826086956522,1.0,0.95,1.0,0.9365942028985508,0.06693883479300078,284,LogisticRegression_PCA
