mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__gamma,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__min_child_weight,param_clf__estimator__subsample,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.1541370153427124,0.37075912458353644,0.028118371963500977,0.012147691214209173,0.0,0.01,3,1,0.8,0.7,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'basic'}",0.45,0.7923658716616692,0.5329490181949198,0.5634920634920635,0.5847017383371631,0.12688296273498267,2729,0.6,0.7415730337078652,0.5396825396825397,0.6296296296296297,0.6277213007550086,0.07328907282499077,2673
2.083612620830536,0.30770016748963047,0.021800518035888672,0.004151702883885107,0.0,0.01,3,1,0.8,0.7,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8183661400692742,0.7420152863419858,0.5634920634920635,0.6434683724758308,0.1450232261474238,1808,0.6,0.7752808988764045,0.7301587301587301,0.6296296296296297,0.6837673146661911,0.07154500589472304,2234
2.2335729598999023,0.3834411129301245,0.03363311290740967,0.01663484294644374,0.0,0.01,3,1,0.8,0.7,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8183661400692742,0.7261904761904762,0.5634920634920635,0.6395121699379536,0.14247437536727234,1921,0.6,0.7752808988764045,0.7142857142857143,0.6296296296296297,0.6797990606979372,0.06926574297517693,2280
1.7014646530151367,0.3584246245020227,0.02507549524307251,0.011303669874617303,0.0,0.01,3,1,0.8,0.7,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'invariant'}",0.45,0.7835898404305542,0.5524193548387096,0.5634920634920635,0.5873753146903318,0.12161871362446233,2714,0.6,0.7303370786516854,0.5555555555555556,0.6296296296296297,0.6288805659592176,0.06423517203394312,2663
1.9915502071380615,0.19270259608019036,0.034873008728027344,0.02255205822699826,0.0,0.01,3,1,0.8,0.7,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8183661400692742,0.7576477576477576,0.5634920634920635,0.6473764903022738,0.14781008821689215,1689,0.6,0.7752808988764045,0.746031746031746,0.6296296296296297,0.6877355686344451,0.07439163141367461,2163
1.765127718448639,0.32717618305894114,0.016336917877197266,0.0013033916874768262,0.0,0.01,3,1,0.8,0.7,cleaned_invariant+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8183661400692742,0.7261904761904762,0.5634920634920635,0.6395121699379536,0.14247437536727234,1921,0.6,0.7752808988764045,0.7142857142857143,0.6296296296296297,0.6797990606979372,0.06926574297517693,2280
2.216002643108368,0.25630021641294803,0.04309964179992676,0.03448834911923112,0.0,0.01,3,1,0.8,0.8,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'basic'}",0.45,0.7835898404305542,0.471457548536656,0.4888888888888889,0.5484840694640248,0.13643542974051728,2887,0.6,0.7303370786516854,0.49206349206349204,0.5185185185185185,0.585229772308424,0.09274243518632191,2863
2.2154300212860107,0.3121355001012546,0.021861612796783447,0.002790296622317987,0.0,0.01,3,1,0.8,0.8,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned'}",0.45,0.7747486184904527,0.5129870129870129,0.5634920634920635,0.5753069237423822,0.12196534030315076,2769,0.6,0.7191011235955056,0.5238095238095238,0.6296296296296297,0.6181350692586648,0.06991505257769276,2726
2.1669313311576843,0.19366292447243547,0.0195157527923584,0.0016777134926652853,0.0,0.01,3,1,0.8,0.8,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.756847174115063,0.492501174514835,0.5634920634920635,0.5657101030304903,0.1175655931809133,2814,0.6,0.6966292134831461,0.5079365079365079,0.6296296296296297,0.6085488377623209,0.06782049084336383,2796
1.7077886462211609,0.28810145609274346,0.017892837524414062,0.0031775449838136105,0.0,0.01,3,1,0.8,0.8,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'invariant'}",0.45,0.7747486184904527,0.471457548536656,0.5634920634920635,0.564924557629793,0.12842500174297508,2815,0.6,0.7191011235955056,0.49206349206349204,0.6296296296296297,0.6101985613221569,0.08108211844645773,2771
