mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__num_leaves,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.6090434193611145,0.3821191633686913,0.005545198917388916,0.0006515263812045579,,0.01,5,31,0.3,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9231707634572971,0.8600583090379009,0.6121212121212122,0.7113375711541026,0.19048121379451877,520,0.6,0.9213483146067416,0.873015873015873,0.7037037037037037,0.7745169728315796,0.12916285181495213,322
2.678602457046509,0.5727332174777389,0.004892826080322266,0.000502039587732414,,0.01,5,31,0.3,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.9378486681857469,0.8450561170077701,0.6121212121212122,0.7112564993286823,0.19191737303433726,532,0.6,0.9325842696629213,0.8571428571428571,0.7037037037037037,0.7733577076273705,0.1296896530119198,349
2.3599743247032166,0.379743687243735,0.006535172462463379,0.0012736337622724192,,0.01,5,31,0.4,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic'}",0.45,0.9171315575809958,0.8175483053531835,0.6121212121212122,0.6992002687638479,0.18109654915803838,955,0.6,0.9101123595505618,0.8095238095238095,0.7037037037037037,0.7558349681945188,0.11585142555931867,784
2.6742900013923645,0.6598403170515872,0.007536530494689941,0.0021747022787950063,,0.01,5,31,0.4,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned'}",0.45,0.9396979425069313,0.8336731945673503,0.6121212121212122,0.7088730872988735,0.19054617631566903,595,0.6,0.9325842696629213,0.8253968253968254,0.7037037037037037,0.7654211996908625,0.1252136077463172,538
2.949527680873871,0.31172041637109554,0.005608797073364258,0.00035889282627346234,,0.01,5,31,0.4,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.9195972566759083,0.8034319572159593,0.6121212121212122,0.6962876065032699,0.17964456491239547,1042,0.6,0.9101123595505618,0.7936507936507936,0.7037037037037037,0.7518667142262647,0.11420460589435179,880
2.5450209975242615,0.43848843504778695,0.00554811954498291,0.0013604285975106747,,0.01,5,31,0.4,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant'}",0.45,0.9082370739240745,0.7577639751552795,0.6121212121212122,0.6820305653001416,0.17002237706219384,1423,0.6,0.898876404494382,0.746031746031746,0.7037037037037037,0.737152963557458,0.10742799044483456,1225
2.46985524892807,0.5235122834845928,0.00516355037689209,0.0005784397480440006,,0.01,5,31,0.4,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9396979425069313,0.826775411045074,0.6121212121212122,0.7071486414183044,0.18943691400452986,667,0.6,0.9325842696629213,0.8253968253968254,0.7037037037037037,0.7654211996908625,0.1252136077463172,538
2.6485944390296936,0.45972965584358033,0.007871031761169434,0.005441288689992585,,0.01,5,31,0.4,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.9195972566759083,0.6957671957671958,0.6121212121212122,0.6693714161410791,0.16934514499498587,1657,0.6,0.9101123595505618,0.6825396825396826,0.7037037037037037,0.7240889364484869,0.11417604423210619,1534
2.562082052230835,0.4182103821849025,0.005799770355224609,0.00036148530102276085,,0.01,5,31,0.5,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic'}",0.45,0.9082370739240745,0.6632653061224489,0.6121212121212122,0.658405898041934,0.16432781321111686,1765,0.6,0.898876404494382,0.6507936507936508,0.7037037037037037,0.7133434397479341,0.11321949583743084,1693
2.5795848965644836,0.4375145787705043,0.009678304195404053,0.007044368836812227,,0.01,5,31,0.5,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned'}",0.45,0.9039593365436063,0.5900057603686636,0.6121212121212122,0.6390215772583705,0.16511159325907537,1873,0.6,0.8876404494382022,0.5873015873015873,0.7037037037037037,0.6946614351108733,0.1202181213575302,1840
