mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_clf__gamma,param_clf__kernel,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.012597262859344482,0.0011666495963099026,0.007182300090789795,0.0021766045758599725,0.1,3,auto,poly,cleaned,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5151515151515151,0.6028492143120492,0.15222853461554803,191,0.6,0.898876404494382,0.7142857142857143,0.6296296296296297,0.7106979371024316,0.11645826665627787,171
0.012756109237670898,0.0011186878568966068,0.008792459964752197,0.0037372776280174633,0.1,3,auto,poly,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5151515151515151,0.6028492143120492,0.15222853461554803,191,0.6,0.898876404494382,0.7142857142857143,0.6296296296296297,0.7106979371024316,0.11645826665627787,171
0.01087278127670288,0.0015362803338882292,0.004921972751617432,0.00020522573388972825,0.1,3,auto,poly,invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.011663496494293213,0.0013897793263724554,0.005988597869873047,0.0020698708559383867,0.1,3,auto,poly,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.011389970779418945,0.001966550995408257,0.005318999290466309,0.0004779194678435353,0.1,3,auto,poly,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.015005946159362793,0.0029818921830770955,0.006673336029052734,0.0005925616917063738,0.1,4,scale,rbf,basic,"{'clf__C': 0.1, 'clf__degree': 4, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.01678699254989624,0.0025070639438500067,0.006814718246459961,0.000743519682550739,0.1,4,scale,rbf,cleaned,"{'clf__C': 0.1, 'clf__degree': 4, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.014187812805175781,0.0018018035310499291,0.007860958576202393,0.0016502525063886381,0.1,4,scale,rbf,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 4, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.016309916973114014,0.00407646545140168,0.0072060227394104,0.0027751214786837742,0.1,4,scale,rbf,invariant,"{'clf__C': 0.1, 'clf__degree': 4, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.011962473392486572,0.0018623549569097009,0.005459189414978027,0.0004395650317951127,0.1,4,scale,rbf,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 4, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
