mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_clf__gamma,param_clf__kernel,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.0076552629470825195,0.0005837691811252675,0.004509031772613525,0.00015578199306671696,0.1,3,scale,poly,1,basic,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.45,0.9491837293974866,0.9223190602500947,0.8464912280701754,0.7919985044294392,0.2010118629455853,13,0.6,0.9550561797752809,0.9206349206349206,0.8518518518518519,0.8318857380655134,0.13893974983390653,13
0.00761258602142334,0.0005951026716425449,0.0044179558753967285,0.00022106811529936038,0.1,3,scale,poly,1,cleaned,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.9212615504750336,0.8118706942236356,0.758534872889314,0.1823935231661417,51,0.6,0.898876404494382,0.9206349206349206,0.8148148148148148,0.8085815349860294,0.12674209562085292,35
0.007584333419799805,0.0005619868556141996,0.0044974684715271,0.00012293609343666244,0.1,3,scale,poly,1,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.7261904761904762,0.6793516560958421,0.6766373447862262,0.1451139458480194,103,0.6,0.898876404494382,0.7142857142857143,0.7407407407407407,0.7384757148802092,0.10664683693293221,103
0.006514906883239746,0.00045879728194276784,0.003494858741760254,0.0001066833897273275,0.1,3,scale,poly,1,invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,1.0,0.8036045587065996,0.7904940587867417,0.7610246543733352,0.197817495115414,41,0.6,1.0,0.7936507936507936,0.8148148148148148,0.8021164021164021,0.14163498378542358,41
0.00668787956237793,0.0004370244096828416,0.003490626811981201,0.00010078542669896271,0.1,3,scale,poly,1,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,1.0,0.8634920634920634,0.7366189719130896,0.7625277588512882,0.20305893320721272,35,0.6,1.0,0.8571428571428571,0.7407407407407407,0.7994708994708994,0.14728870131558422,49
0.006510913372039795,0.0004584954906163263,0.0037890076637268066,0.00017532070739840683,0.1,3,scale,poly,1,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.6070175438596492,0.933867630496844,0.7884210526315789,0.6793516560958421,0.7521644707709785,0.1231867630422363,63,0.68,0.9438202247191011,0.7777777777777778,0.7407407407407407,0.7855846858094049,0.09779895049775378,65
0.008062958717346191,0.00030562037347713034,0.004600703716278076,0.0003023368213207311,0.1,3,auto,rbf,1,basic,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.007772207260131836,0.0007712489662539041,0.0045822858810424805,0.00028045167933511646,0.1,3,auto,rbf,1,cleaned,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.007890164852142334,0.0003506484210341306,0.004655957221984863,0.00015449565317840228,0.1,3,auto,rbf,1,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.006722152233123779,0.0003620436709728549,0.003700435161590576,0.0002012188805758928,0.1,3,auto,rbf,1,invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
